42|The Fremennik Trials|3|P2P|2,812 Agility XP,   2,812 Attack XP,   2,812 Crafting XP,   2,812 Defence XP,   2,812 Fishing XP,   2,812 Fletching XP,  2,812 Constitution XP,   2,812 Strength XP,   2,812 Thieving XP,   2,812 Woodcutting XP,   Access to the Fremennik Islands,   Ability to Wear Fremennik Armour,   2 Treasure Hunter keys and 2 Hearts of Ice  |0|25 Fletching, 40 Crafting, 40 Woodcutting|None||<fl>25</fl><cr>40</cr><wc>40</wc>|The Fremennik Trials,15,56,North,6,48,East|
46|The Giant Dwarf|2|P2P|2,500 Crafting XP,   2,500 Mining XP,   2,500 Smithing XP,   1,500 Firemaking XP,   1,500 Magic XP,   1,500 Thieving XP,   Ability to Use Minecrafts,   Upgrades to Gravestones,   2 Treasure Hunter keys and 2 Hearts of Ice|0|12 Crafting, 14 Thieving, 16 Firemaking, 33 Magic|None||<cr>12</cr><th>14</th><fm>16</fm><ma>33</ma>|The Giant Dwarf,17,11,North,9,4,East|
48|The Golem|1|P2P|1,000 Crafting XP,    1,000 Thieving XP,   Access to Uzer by the Magic Carpet outside Shantay Pass,   2 Treasure Hunter keys and 2 Hearts of Ice|0|20 Crafting, 25 Thieving|None||<cr>20</cr><th>25</th>|The Golem,2,13,South,32,47,East|
49|The Grand Tree|5|P2P|7,900 Agility XP,    18,400 Attack XP,   2,150 Magic XP,   Ability to use the Tree Gnome Gliders,   Access to the mine under the Grand Tree,   2 Treasure Hunter keys and 2 Hearts of Ice|0||None|||The Grand Tree,10,30,North,0,49,East|
50|The Great Brain Robbery|2|P2P|6,000 Prayer XP,   2,000 Construction XP,   3,000 Crafting XP,   5,000 XP Lamp,   Barrelchest Anchor,   Blessed Prayer Book,   Prayer Book,   2 Treasure Hunter keys and 2 Hearts of Ice|0|16 Crafting, 30 Construction, 50 Prayer|8, 90, 13|Cabin Fever, Recipe for Disaster, Creature of Fenkenstrain|<cr>16</cr><co>30</co><pr>50</pr>|The Great Brain Robbery,6,17,South,38,52,East|
52|The Hand in the Sand|1|P2P|1,000 Thieving XP,   9,000 Crafting XP,   2 Treasure Hunter keys and 2 Hearts of Ice|0|17 Thieving, 49 Crafting|None||<th>17</th><cr>49</cr>|The Hand In The Sand,1,59,South,3,35,East|
210|The Light Within|2|P2P|90,000 Exp Lamps in Agility, Crafting, Herblore, Prayer, Slayer, Woodcutting and Divination.  Access to Seren spells in the Ancient Magicks spellbook  Access to Seren prayers in the Ancient Curses prayerbook  Access to Tarddiad  Access to Crystalline armour which will be a drop from Crystalline shapeshifters  2 Treasure Hunter Keys and 2 Hearts of Ice|0|80 Agility,80 Crafting,80 Divination,80 Herblore,80 Prayer,80 Woodcutting|201,143,204,160,193|Fate of the Gods,Meeting History,Plague's End,Temple at Senntisten, The,The World Wakes|<ag>80</ag><cr>80</cr><di>80</di><hl>80</hl><pr>80</pr><wc>80</wc>|Ithel,Prif,34,44,North,12,10,West|
211|The Lord of Vampyrium|2|P2P|75,000 Construction experience  50,000 Slayer experience  50,000 Hunter experience  The Tome of xp 4th ed with 3 charges, each charge giving 75,000 XP in a chosen skill  Sunspear a weapon that automaticly burns vyrewatch corpses when you kill vyrelord/ladies  The House Drakan outfit  Drakan's wings  Two titles: [Name] of the Myreque and [Name] of Vampyrium  2 Treasure Hunter keys and 2 Hearts of Ice|0|75 Attack,75 Constitution,79 Construction,75 Defence,76 Hunter,75 Prayer,78 Slayer,75 Strength|179|The Branches of Darkmeyer|<at>75</at><hp>75</hp><co>79</co><de>75</de><hu>76</hu><pr>75</pr><sl>78</sl><st>75</st>|LoV,34,44,North,12,10,West|
68|The Lost Tribe|1|P2P|3,000 Mining XP,   A Ring of Life,   Access to the Dorgesh-Kaan mines,   2 Treasure Hunter keys and 2 Hearts of Ice|0|13 Agility, 13 Thieving, 17 Mining|47|Goblin Diplomacy|<mi>17</mi><ag>13</ag><th>13</th>|The Lost Tribe,1,50,North,24,0,East|
203|The Mighty Fall|2|P2P|80,000 Attack experience.  80,000 Strength experience.  75,000 experience in one of these skills. Attack, Strength, Defence, Constitution, Magic, Range, Summoning, Prayer, or Slayer (must be 80+).  50,000 experience in one of these skills. Attack, Strength, Defence, Constitution, Magic, Range, Summoning, Prayer, or Slayer.  A Kyzaj, to which you can add a Bandos hilt to increase its stats.  'The Champion' Title.  Bandos's Memories Book.  Ability to have My Arm change the Trollheim teleport to the God Wars Dungeon entrance.  Improved drops from Bork.  Yelps's very own cash bag and Expired spin ticket.  2 Treasure Hunter Keys & Heart of Ice||69 Slayer,72 Defence,78 Constitution,79 Attack,79 Strength|199,151,78|Missing, Presumed Death,Chosen Commander, The,My Arm's Big Adventure|<sl>69</sl><de>72</de><hp>78</hp><at>79</at><st>79</st>|MightyFall,34,44,North,12,10,West|The Mighty Fall
83|The Path of Glouphrie|1|P2P|30,000 Strength XP,   20,000 Slayer XP,   5,000 Thieving XP,   5,000 Magic XP,   Access to Poison Waste Slayer Dungeon,   Access to a New Spirit Tree,   2 Treasure Hunter keys and 2 Hearts of Ice|0|45 Agility, 47 Ranged, 56 Slayer, 56 Thieving, 60 Strength|126,33,118|Waterfall Quest,The Eyes of Glouphrie,Tree Gnome Village|<ag>45</ag><rn>47</rn><sl>56</sl><th>56</th><st>60</st>|The Path Of Glouphrie,0,13,North,3,8,East|
153|The Tale of the Muspah|1|P2P|1k XP Magic, 800 XP Mining, 800 Woodcutting, 500 Firemaking|0|10 Magic, 10 Woodcutting, 6 Firemaking, 8 Mining|None||<mi>8</mi><wc>10</wc><fm>6</fm><ma>10</ma>|The Tale of the Muspah,17,12,North,9,2,East|Tale of the Muspah
160|The Temple at Senntisten|2|P2P|23,000 XP Lamp,   2x 20,000 Combat XP Lamps,   10,000 Prayer XP,   Access to Senntisten Temple's altar,   Access to Ancient Curses,   2 Treasure Hunter keys and 2 Hearts of Ice|0|50 Prayer|18,19,156|Desert Treasure ,Devious Minds,The Curse of Arrav|<pr>50</pr>|The Temple at Senntisten,7,3,South,30,33,East|
116|The Tourist Trap|2|P2P|4,650 XP in 2 Skills,   Ability to Make Darts,   2 Treasure Hunter keys and 2 Hearts of Ice|0|10 Fletching, 20 Smithing|None||<fl>10</fl><sm>20</sm>|The Tourist Trap,1,32,South,26,60,East|
171|The Void Stares Back|1|P2P|Elite Void knight torso, Korasi's sword, Book of Equlilbrium, 20000XP in Construction Crafting Firemaking Magic Smithing and Summoning|0|10 Defence, 55 Summoning, 70 Construction, 70 Crafting, 70 Smithing, 71 Firemaking, 78 Attack, 78 Strength, 80 Magic|170|Void Dance, A|<de>10</de><su>55</su><co>70</co><cr>70</cr><sm>70</sm><fm>71</fm><at>78</at><st>78</st><ma>80</ma>|The Void Stares Back,6,39,North,17,28,East|The Void Stares Back
193|The World Wakes|3|P2P|A Pale lamp granting 250,000 Prayer experience.  A Glossy lamp granting 110,000 Slayer experience. This lamp requires at least level 70 Slayer.  3 Ancient lamps granting 100,000 experience in any skill above level 75. No more than one lamp may be used on the same skill.  3 Static lamps granting 50,000 experience each in any combat skill above level 65.   Sixth-Age circuit   Juna's Gift, Azzanadra's Gift or Zilyana's Gift. (May be changed to either of the three versions for free after the quest by talking to the Guthix Priest at Guthix's Shrine.)  When praying at the monument where Guthix died, you will receive 100,000 Prayer experience. Doing so requires level 90 Prayer.  Lighting the five torches around the shrine, yields 10,000 Firemaking experience each, for a total of 50,000 experience. Doing so requires 74 Firemaking.  5 additional ultimate combat abilites. Balanced Strike (Melee), Death's Swiftness (Ranged), Sunshine (Magic), Natural Instinct (Defence), and Guthix's Blessing (Constitution).  2 extra spins on the Squeal of Fortune.|0|100 Combat|||<aa>100</aa>|The World Wakes,34,44,North,12,10,West|The World Wakes
115|Throne of Miscellania|1|P2P|A Kingdom, 10000gp|0|30 Fishing, 30 Mining, 35 Herblore, 5 Woodcutting|55,42|Heroes' Quest, Fremennik Trials, The|<mi>30</mi> OR <fi>30</fi> OR <hl>35</hl> OR <wc>5</wc>|Throne of Miscellania,21,53,North,1,54,East|Throne of Miscellania
138|TokTz-Ket-Dill|1|P2P|5k XP Attack, 5k XP Strength, 10k XP Crafting, 15k XP Mining, 20k XP Construction and access to new mining area|0|41 Mining,43 Crafting,45 Strength,50 Construction,50 Attack|None||<mi>41</mi><cr>43</cr><st>45</st><co>50</co><at>50</at>|TokTz-Ket-Dill,0,12,North,13,1,East|TokTz-Ket-Dill
117|Tower of Life|2|P2P|1k XP Construction, 0.5k XP Crafting, 0.5k XP Thieving, access to Creature Creation|0|10 Construction|None||<co>10</co>|Tower of Life,1,47,North,6,18,East|Tower of Life
118|Tree Gnome Village|2|P2P|11.450k XP Attack, ability to use Spirit Trees, Amulet of Protection|0||None|||Tree Gnome Village,0,13,North,3,10,East|Tree Gnome Village
119|Tribal Totem|1|P2P|1.775k XP Thieving, 5 Swordfish|0|21 Thieving|None||<th>21</th>|Tribal Totem,0,42,North,10,61,East|Tribal Totem
120|Troll Romance|2|P2P|8k XP Agility, 4k XP Strength, 7 uncut gems, a Sled|0|28 Agility|15,121|Chosen Commander, The, Troll Stronghold|<ag>28</ag>|Troll Romance,16,13,North,12,5,East|Troll Romance
121|Troll Stronghold|1|P2P|Two XP reward lamps that add 10,000 XP to any skill of level 30 or higher|0|15 Agility|15|Chosen Commander, The|<ag>15</ag>|Troll Stronghold,11,28,North,14,15,East|Troll Stronghold
122|Underground Pass|5|P2P|5k XP Agility, 5k XP Attack, Iban Staff, access to the Underground pass|0|25 Ranged|6|Biohazard|<rn>25</rn>|Underground Pass,4,6,North,4,13,East|Underground Pass
124|Wanted!|1|P2P|5k XP Slayer, access to white knight's armoury|32||68,86,218|The Lost Tribe,Priest in Peril,Recruitment Drive||Wanted!,6,39,North,17,22,East|
125|Watchtower|4|P2P|15.25k XP Magic, 5000gp, Watchtower Teleport|0| 14 Herblore, 15 Thieving, 25 Agility, 40 Mining,14 Magic|None||<></><></><></><></><ma>14</ma>|Watchtower,1,32,South,3,16,East|
126|Waterfall Quest|1|P2P|13.750k XP Attack, 13.750k XP Strength, 40 mithril seeds, 2 cut diamonds, 2 gold bars|0||None|||Waterfall Quest,10,31,North,2,33,East|Waterfall Quest
127|What Lies Below|1|P2P|8k XP Runecrafting, 2k XP Defence, Beacon Ring, Knowledge of Chaos Shortcut|0|35 Runecrafting|98|Rune Mysteries|<rc>35</rc>|What Lies Below,5,23,North,25,50,East|What Lies Below
148|While Guthix Sleeps|5|P2P|4x 100k XP in any skills over level 65, 5k Coins, Dragon metal fragment|270|23 Summoning, 55 Hunter, 60 Thieving, 65 Defence, 65 Farming, 65 Herblore, 75 Magic|146,23,52,65,66,76,83,90,145,110,113,130|Defender of Varrock, Dream Mentor, Hand in the Sand, The, Land of Goblins, Legend's Quest , Mourning's Ends Part II, Path of Glouphrie, The, Recipe for Disaster, Summer's End, Swan Song, Tears of Guthix, Zogre Flesh Eaters|<su>23</su><hu>55</hu><th>60</th><de>65</de><fr>65</fr><hl>65</hl><ma>75</ma>|While Guthix Sleeps,6,48,North,8,58,East|While Guthix Sleeps
128|Witch's House|4|P2P|6.325k XP Constitution|0||None|||Witch's House,9,11,North,15,13,East|Witch's House
159|Within The Light|2|P2P|35k Agility Exp, 20k Fletching Exp, 20k Woodcutting Exp, 20k Range Exp|0|69 Agility, 70 Fletching, 75 Ranged, 75 Woodcutting|76|Mourning's Ends Part II|<ag>69</ag><fl>70</fl><rn>75</rn><wc>75</wc>|Lletya, 0, 20, North, 2, 50, West|Within the Light
130|Zogre Flesh Eaters|1|P2P|2k XP Range, 2k XP Fletching, 2k XP Herblore, ability to make Brutal Arrows and Cure disease potions, 5000gp|0|20 Strength, 30 Fletching, 30 Ranged, 4 Smithing, 8 Herblore|62,5|Jungle Potion, Big Chompy Bird Hunting|<hl>8</hl><rn>30</rn><sm>4</sm><st>20</st><fl>30</fl>|Zogre Flesh Eaters,3,31,South,0,3,East|Zogre Flesh Eaters
